"","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0071548","GO:0071548","response to dexamethasone","10/957","47/21288",0.212765957446809,4.73287534182619,5.55825881386786,3.65412397712706e-05,0.0021466974485408,0.00171230262942067,"ENSG00000118689/ENSG00000003402/ENSG00000113580/ENSG00000168646/ENSG00000176971/ENSG00000121879/ENSG00000140443/ENSG00000132646/ENSG00000096968/ENSG00000156804",10
"GO:0003171","GO:0003171","atrioventricular valve development","8/957","30/21288",0.266666666666667,5.93187042842215,5.86468800330222,3.91763851202556e-05,0.00227648863970529,0.00181582993274777,"ENSG00000124766/ENSG00000163513/ENSG00000092969/ENSG00000135679/ENSG00000166341/ENSG00000168646/ENSG00000142871/ENSG00000148400",8
"GO:0001935","GO:0001935","endothelial cell proliferation","24/957","215/21288",0.111627906976744,2.48310855143253,4.7420138072046,3.96552879720534e-05,0.00227953945697416,0.00181826340209155,"ENSG00000143494/ENSG00000107562/ENSG00000137801/ENSG00000164104/ENSG00000168610/ENSG00000214274/ENSG00000184304/ENSG00000113140/ENSG00000118257/ENSG00000126561/ENSG00000100292/ENSG00000123358/ENSG00000139567/ENSG00000102760/ENSG00000169031/ENSG00000165633/ENSG00000112715/ENSG00000174697/ENSG00000175482/ENSG00000171608/ENSG00000179388/ENSG00000168811/ENSG00000164619/ENSG00000185551",24
"GO:1901879","GO:1901879","regulation of protein depolymerization","14/957","89/21288",0.157303370786517,3.49913705047374,5.12579481915432,4.11892656036667e-05,0.00234252993528938,0.00186850744636566,"ENSG00000116584/ENSG00000079691/ENSG00000197321/ENSG00000071127/ENSG00000067798/ENSG00000100092/ENSG00000160460/ENSG00000166963/ENSG00000121879/ENSG00000163431/ENSG00000125868/ENSG00000088325/ENSG00000130479/ENSG00000133789",14
"GO:0033002","GO:0033002","muscle cell proliferation","28/957","273/21288",0.102564102564103,2.28148862631621,4.62343984181773,4.41472729451193e-05,0.00248432969646955,0.0019816133263233,"ENSG00000154734/ENSG00000136999/ENSG00000003402/ENSG00000170989/ENSG00000119508/ENSG00000137801/ENSG00000175197/ENSG00000164442/ENSG00000170365/ENSG00000214274/ENSG00000145675/ENSG00000092969/ENSG00000135679/ENSG00000160712/ENSG00000100292/ENSG00000150593/ENSG00000121879/ENSG00000140443/ENSG00000164171/ENSG00000124762/ENSG00000019991/ENSG00000168214/ENSG00000197442/ENSG00000149256/ENSG00000148400/ENSG00000096968/ENSG00000168811/ENSG00000171862",28
"GO:0048872","GO:0048872","homeostasis of number of cells","34/957","365/21288",0.0931506849315069,2.07209172499678,4.48229284679354,5.19154105837478e-05,0.00289103942688246,0.00230602333634608,"ENSG00000124766/ENSG00000118689/ENSG00000157514/ENSG00000136999/ENSG00000003402/ENSG00000169750/ENSG00000182197/ENSG00000089041/ENSG00000102524/ENSG00000164104/ENSG00000112658/ENSG00000113916/ENSG00000164442/ENSG00000168610/ENSG00000205213/ENSG00000158301/ENSG00000167552/ENSG00000164305/ENSG00000100292/ENSG00000173757/ENSG00000112715/ENSG00000169926/ENSG00000168918/ENSG00000108387/ENSG00000171608/ENSG00000186073/ENSG00000163430/ENSG00000198728/ENSG00000148400/ENSG00000096968/ENSG00000064393/ENSG00000153879/ENSG00000106462/ENSG00000179295",34
"GO:0009746","GO:0009746","response to hexose","25/957","233/21288",0.107296137339056,2.3867504406205,4.61777192460946,5.34169671448931e-05,0.00291596911782848,0.0023259083813423,"ENSG00000108821/ENSG00000135821/ENSG00000185950/ENSG00000124766/ENSG00000118689/ENSG00000132356/ENSG00000119714/ENSG00000131871/ENSG00000137801/ENSG00000023909/ENSG00000112658/ENSG00000132155/ENSG00000171132/ENSG00000008130/ENSG00000225697/ENSG00000164305/ENSG00000130766/ENSG00000169031/ENSG00000121879/ENSG00000140443/ENSG00000155897/ENSG00000123612/ENSG00000149577/ENSG00000130529/ENSG00000163069",25
"GO:1905314","GO:1905314","semi-lunar valve development","10/957","49/21288",0.204081632653061,4.53969675644553,5.3818413881377,5.34539793391677e-05,0.00291596911782848,0.0023259083813423,"ENSG00000163513/ENSG00000134318/ENSG00000169855/ENSG00000092969/ENSG00000168646/ENSG00000067900/ENSG00000154736/ENSG00000168214/ENSG00000148400/ENSG00000101384",10
"GO:0009064","GO:0009064","glutamine family amino acid metabolic process","13/957","80/21288",0.1625,3.61473354231975,5.08342479664434,5.42975380910008e-05,0.00293206705691404,0.00233874882303715,"ENSG00000135821/ENSG00000115419/ENSG00000100033/ENSG00000171793/ENSG00000023909/ENSG00000136877/ENSG00000133943/ENSG00000159423/ENSG00000070669/ENSG00000092621/ENSG00000147576/ENSG00000131459/ENSG00000114021",13
"GO:0001659","GO:0001659","temperature homeostasis","23/957","206/21288",0.111650485436893,2.48361079830782,4.64228201648201,5.68077390227914e-05,0.00303694172815843,0.00242240158717187,"ENSG00000183044/ENSG00000151726/ENSG00000150907/ENSG00000106615/ENSG00000175197/ENSG00000168610/ENSG00000123689/ENSG00000205213/ENSG00000161011/ENSG00000073792/ENSG00000112715/ENSG00000140443/ENSG00000174697/ENSG00000154736/ENSG00000099194/ENSG00000211448/ENSG00000168214/ENSG00000133794/ENSG00000148400/ENSG00000096968/ENSG00000145431/ENSG00000102935/ENSG00000117122",23
"GO:0051146","GO:0051146","striated muscle cell differentiation","32/957","337/21288",0.0949554896142433,2.11223872822154,4.46523596373212,5.92721381869943e-05,0.00310578143569401,0.00247731124027732,"ENSG00000183160/ENSG00000163110/ENSG00000112837/ENSG00000134243/ENSG00000136999/ENSG00000003402/ENSG00000148848/ENSG00000130513/ENSG00000112658/ENSG00000102554/ENSG00000184304/ENSG00000129484/ENSG00000136830/ENSG00000064309/ENSG00000181027/ENSG00000071127/ENSG00000123213/ENSG00000164305/ENSG00000136383/ENSG00000115884/ENSG00000112715/ENSG00000104936/ENSG00000154736/ENSG00000163431/ENSG00000170624/ENSG00000148400/ENSG00000198793/ENSG00000163069/ENSG00000184009/ENSG00000176909/ENSG00000106462/ENSG00000116128",32
"GO:0001936","GO:0001936","regulation of endothelial cell proliferation","22/957","193/21288",0.113989637305699,2.53564409505092,4.64957537529861,5.98382880427391e-05,0.00310578143569401,0.00247731124027732,"ENSG00000143494/ENSG00000107562/ENSG00000137801/ENSG00000164104/ENSG00000168610/ENSG00000214274/ENSG00000184304/ENSG00000113140/ENSG00000118257/ENSG00000126561/ENSG00000100292/ENSG00000123358/ENSG00000139567/ENSG00000102760/ENSG00000169031/ENSG00000112715/ENSG00000174697/ENSG00000175482/ENSG00000171608/ENSG00000179388/ENSG00000168811/ENSG00000185551",22
"GO:0050796","GO:0050796","regulation of insulin secretion","22/957","193/21288",0.113989637305699,2.53564409505092,4.64957537529861,5.98382880427391e-05,0.00310578143569401,0.00247731124027732,"ENSG00000183044/ENSG00000185950/ENSG00000124766/ENSG00000150907/ENSG00000136999/ENSG00000119714/ENSG00000171132/ENSG00000163083/ENSG00000008130/ENSG00000064115/ENSG00000110090/ENSG00000174697/ENSG00000155897/ENSG00000123612/ENSG00000011347/ENSG00000133794/ENSG00000149577/ENSG00000130529/ENSG00000182621/ENSG00000096968/ENSG00000091428/ENSG00000179295",22
"GO:0042060","GO:0042060","wound healing","42/957","494/21288",0.0850202429149798,1.89123399286739,4.34830527303362,6.15524505308861e-05,0.00314388923467136,0.00250770773813253,"ENSG00000181467/ENSG00000110756/ENSG00000003402/ENSG00000182197/ENSG00000137801/ENSG00000112658/ENSG00000168542/ENSG00000116711/ENSG00000132155/ENSG00000171132/ENSG00000182718/ENSG00000092969/ENSG00000101608/ENSG00000073712/ENSG00000162407/ENSG00000100292/ENSG00000173918/ENSG00000064666/ENSG00000139567/ENSG00000142871/ENSG00000086062/ENSG00000137076/ENSG00000075624/ENSG00000121879/ENSG00000112715/ENSG00000127324/ENSG00000164171/ENSG00000124762/ENSG00000107104/ENSG00000103175/ENSG00000133216/ENSG00000154127/ENSG00000011347/ENSG00000035403/ENSG00000198793/ENSG00000096968/ENSG00000184009/ENSG00000102780/ENSG00000171862/ENSG00000132612/ENSG00000064201/ENSG00000130635",42
"GO:0009749","GO:0009749","response to glucose","24/957","221/21288",0.108597285067873,2.41569383962893,4.58984437297969,6.17486662253074e-05,0.00314388923467136,0.00250770773813253,"ENSG00000108821/ENSG00000135821/ENSG00000185950/ENSG00000124766/ENSG00000118689/ENSG00000132356/ENSG00000119714/ENSG00000131871/ENSG00000137801/ENSG00000023909/ENSG00000112658/ENSG00000132155/ENSG00000171132/ENSG00000008130/ENSG00000164305/ENSG00000130766/ENSG00000169031/ENSG00000121879/ENSG00000140443/ENSG00000155897/ENSG00000123612/ENSG00000149577/ENSG00000130529/ENSG00000163069",24
"GO:0061744","GO:0061744","motor behavior","7/957","24/21288",0.291666666666667,6.48798328108673,5.83619437236857,6.41003532433396e-05,0.0032172408674533,0.00256621630615183,"ENSG00000132356/ENSG00000182197/ENSG00000128699/ENSG00000113580/ENSG00000167552/ENSG00000184156/ENSG00000197381",7
"GO:0048771","GO:0048771","tissue remodeling","22/957","194/21288",0.11340206185567,2.52257376466406,4.62203856879773,6.46886425094226e-05,0.0032172408674533,0.00256621630615183,"ENSG00000183160/ENSG00000128342/ENSG00000182197/ENSG00000089041/ENSG00000134318/ENSG00000170989/ENSG00000205213/ENSG00000181027/ENSG00000135679/ENSG00000139567/ENSG00000125965/ENSG00000067900/ENSG00000174697/ENSG00000168918/ENSG00000197046/ENSG00000154127/ENSG00000136235/ENSG00000168214/ENSG00000011347/ENSG00000164761/ENSG00000101384/ENSG00000135926",22
"GO:0061036","GO:0061036","positive regulation of cartilage development","8/957","32/21288",0.25,5.56112852664577,5.60196456664179,6.49947649990565e-05,0.0032172408674533,0.00256621630615183,"ENSG00000109906/ENSG00000170365/ENSG00000139567/ENSG00000142871/ENSG00000125965/ENSG00000162878/ENSG00000106571/ENSG00000138669",8
"GO:0045667","GO:0045667","regulation of osteoblast differentiation","21/957","181/21288",0.116022099447514,2.5808552278356,4.63395658820188,6.75353006562761e-05,0.00331232768172892,0.00264206183446233,"ENSG00000183160/ENSG00000221869/ENSG00000174306/ENSG00000112773/ENSG00000162643/ENSG00000170365/ENSG00000184304/ENSG00000073712/ENSG00000160712/ENSG00000168646/ENSG00000142871/ENSG00000123610/ENSG00000233608/ENSG00000019991/ENSG00000107882/ENSG00000061273/ENSG00000106571/ENSG00000130529/ENSG00000148400/ENSG00000101384/ENSG00000177706",21
"GO:0060395","GO:0060395","SMAD protein signal transduction","15/957","105/21288",0.142857142857143,3.17778772951187,4.85344700283935,7.00935773358375e-05,0.0034065478585217,0.00271721609366007,"ENSG00000163513/ENSG00000157110/ENSG00000136999/ENSG00000130513/ENSG00000170365/ENSG00000092969/ENSG00000138604/ENSG00000139567/ENSG00000125965/ENSG00000143869/ENSG00000096968/ENSG00000101460/ENSG00000064393/ENSG00000164619/ENSG00000135414",15
"GO:0032355","GO:0032355","response to estradiol","16/957","118/21288",0.135593220338983,3.01620530258754,4.76484915143649,7.73304713847175e-05,0.00372440270290721,0.00297075144219527,"ENSG00000108821/ENSG00000116285/ENSG00000003402/ENSG00000124151/ENSG00000168610/ENSG00000164305/ENSG00000173757/ENSG00000140443/ENSG00000164171/ENSG00000174697/ENSG00000119772/ENSG00000102996/ENSG00000132646/ENSG00000185551/ENSG00000106462/ENSG00000121691",16
"GO:0001649","GO:0001649","osteoblast differentiation","29/957","297/21288",0.0976430976430976,2.17202326293235,4.41297757969512,7.91290275519021e-05,0.00374871367185777,0.00299014296664419,"ENSG00000108821/ENSG00000183160/ENSG00000221869/ENSG00000157613/ENSG00000174306/ENSG00000185432/ENSG00000112773/ENSG00000162643/ENSG00000167460/ENSG00000074047/ENSG00000170365/ENSG00000184304/ENSG00000205213/ENSG00000073712/ENSG00000160712/ENSG00000168646/ENSG00000142871/ENSG00000123610/ENSG00000233608/ENSG00000019991/ENSG00000107882/ENSG00000061273/ENSG00000106571/ENSG00000019186/ENSG00000130529/ENSG00000148400/ENSG00000101384/ENSG00000177706/ENSG00000121691",29
"GO:2001236","GO:2001236","regulation of extrinsic apoptotic signaling pathway","21/957","183/21288",0.114754098360656,2.55264915977183,4.57656914236904,7.92376814290925e-05,0.00374871367185777,0.00299014296664419,"ENSG00000116584/ENSG00000003402/ENSG00000012048/ENSG00000137801/ENSG00000023909/ENSG00000164104/ENSG00000132155/ENSG00000168621/ENSG00000123689/ENSG00000162772/ENSG00000166484/ENSG00000100292/ENSG00000143384/ENSG00000101955/ENSG00000019991/ENSG00000135472/ENSG00000104313/ENSG00000082146/ENSG00000107731/ENSG00000146247/ENSG00000135926",21
"GO:0003203","GO:0003203","endocardial cushion morphogenesis","9/957","42/21288",0.214285714285714,4.7666815942678,5.30125622355466,8.43347425675584e-05,0.00395485555935234,0.00315457102623434,"ENSG00000163513/ENSG00000169855/ENSG00000092969/ENSG00000135679/ENSG00000166341/ENSG00000139567/ENSG00000154736/ENSG00000168214/ENSG00000148400",9
"GO:1902807","GO:1902807","negative regulation of cell cycle G1/S phase transition","14/957","95/21288",0.147368421052632,3.27813892097014,4.82813734859604,8.59331976384817e-05,0.00399477282239411,0.00318641083417382,"ENSG00000077684/ENSG00000188215/ENSG00000135679/ENSG00000147883/ENSG00000168309/ENSG00000176390/ENSG00000167797/ENSG00000124762/ENSG00000165891/ENSG00000136235/ENSG00000171862/ENSG00000145632/ENSG00000041515/ENSG00000106462",14
"GO:0006936","GO:0006936","muscle contraction","34/957","375/21288",0.0906666666666667,2.01683594566353,4.31014801227432,8.85259317136096e-05,0.00406491806922654,0.00324236184425871,"ENSG00000183044/ENSG00000165995/ENSG00000163697/ENSG00000170214/ENSG00000134318/ENSG00000174437/ENSG00000155962/ENSG00000112658/ENSG00000167460/ENSG00000168398/ENSG00000168621/ENSG00000049759/ENSG00000105711/ENSG00000145362/ENSG00000184304/ENSG00000183963/ENSG00000181027/ENSG00000134769/ENSG00000122786/ENSG00000138735/ENSG00000123358/ENSG00000175538/ENSG00000067900/ENSG00000121879/ENSG00000164171/ENSG00000104936/ENSG00000165895/ENSG00000092841/ENSG00000163431/ENSG00000170624/ENSG00000130529/ENSG00000131730/ENSG00000198793/ENSG00000163399",34
"GO:0009410","GO:0009410","response to xenobiotic stimulus","41/957","486/21288",0.0843621399176955,1.87659481146071,4.24129336537929,8.89628533669107e-05,0.00406491806922654,0.00324236184425871,"ENSG00000166741/ENSG00000108821/ENSG00000183044/ENSG00000116285/ENSG00000151726/ENSG00000118689/ENSG00000163513/ENSG00000132356/ENSG00000089041/ENSG00000171793/ENSG00000137801/ENSG00000023909/ENSG00000136997/ENSG00000177426/ENSG00000172831/ENSG00000181027/ENSG00000135679/ENSG00000154767/ENSG00000164305/ENSG00000135446/ENSG00000156239/ENSG00000183454/ENSG00000184156/ENSG00000169692/ENSG00000170485/ENSG00000110090/ENSG00000164171/ENSG00000124762/ENSG00000141458/ENSG00000172939/ENSG00000107882/ENSG00000119772/ENSG00000138356/ENSG00000170899/ENSG00000091262/ENSG00000164237/ENSG00000132646/ENSG00000164761/ENSG00000204371/ENSG00000163399/ENSG00000121691",41
"GO:0034198","GO:0034198","cellular response to amino acid starvation","10/957","52/21288",0.192307692307692,4.2777911743429,5.13429033729315,9.10745486316222e-05,0.00412614014393773,0.00329119533012223,"ENSG00000134294/ENSG00000184304/ENSG00000162772/ENSG00000130766/ENSG00000085415/ENSG00000124762/ENSG00000149212/ENSG00000197442/ENSG00000198793/ENSG00000101460",10
"GO:0001894","GO:0001894","tissue homeostasis","28/957","285/21288",0.0982456140350877,2.18542594731342,4.37109274849668,9.38652108794114e-05,0.00418169514467778,0.00333550850239031,"ENSG00000116285/ENSG00000183160/ENSG00000163697/ENSG00000169744/ENSG00000119139/ENSG00000135862/ENSG00000169750/ENSG00000182197/ENSG00000089041/ENSG00000196569/ENSG00000170989/ENSG00000112658/ENSG00000168542/ENSG00000167552/ENSG00000107611/ENSG00000165633/ENSG00000075624/ENSG00000112715/ENSG00000168918/ENSG00000197046/ENSG00000154127/ENSG00000091262/ENSG00000198728/ENSG00000035403/ENSG00000148400/ENSG00000164761/ENSG00000184009/ENSG00000179295",28
"GO:0060249","GO:0060249","anatomical structure homeostasis","28/957","285/21288",0.0982456140350877,2.18542594731342,4.37109274849668,9.38652108794114e-05,0.00418169514467778,0.00333550850239031,"ENSG00000116285/ENSG00000183160/ENSG00000163697/ENSG00000169744/ENSG00000119139/ENSG00000135862/ENSG00000169750/ENSG00000182197/ENSG00000089041/ENSG00000196569/ENSG00000170989/ENSG00000112658/ENSG00000168542/ENSG00000167552/ENSG00000107611/ENSG00000165633/ENSG00000075624/ENSG00000112715/ENSG00000168918/ENSG00000197046/ENSG00000154127/ENSG00000091262/ENSG00000198728/ENSG00000035403/ENSG00000148400/ENSG00000164761/ENSG00000184009/ENSG00000179295",28
"GO:0170039","GO:0170039","proteinogenic amino acid metabolic process","19/957","159/21288",0.119496855345912,2.65814948443446,4.55319866256207,9.94278904613782e-05,0.00439290497856635,0.00350397898441969,"ENSG00000135821/ENSG00000115419/ENSG00000100033/ENSG00000171793/ENSG00000008311/ENSG00000023909/ENSG00000182199/ENSG00000136877/ENSG00000133943/ENSG00000159423/ENSG00000070669/ENSG00000128309/ENSG00000092621/ENSG00000147576/ENSG00000100116/ENSG00000131459/ENSG00000176974/ENSG00000135069/ENSG00000114021",19
"GO:0030511","GO:0030511","positive regulation of transforming growth factor beta receptor signaling pathway","8/957","34/21288",0.235294117647059,5.23400331919602,5.36048571894625,0.000103580856262887,0.00444555896688121,0.00354597817843854,"ENSG00000102804/ENSG00000137801/ENSG00000164442/ENSG00000168556/ENSG00000147883/ENSG00000140682/ENSG00000096384/ENSG00000064393",8
"GO:1903846","GO:1903846","positive regulation of cellular response to transforming growth factor beta stimulus","8/957","34/21288",0.235294117647059,5.23400331919602,5.36048571894625,0.000103580856262887,0.00444555896688121,0.00354597817843854,"ENSG00000102804/ENSG00000137801/ENSG00000164442/ENSG00000168556/ENSG00000147883/ENSG00000140682/ENSG00000096384/ENSG00000064393",8
"GO:0032984","GO:0032984","protein-containing complex disassembly","27/957","272/21288",0.0992647058823529,2.20809515028582,4.35055227955762,0.000104577325156544,0.00444555896688121,0.00354597817843854,"ENSG00000116584/ENSG00000176771/ENSG00000108604/ENSG00000174437/ENSG00000136436/ENSG00000136997/ENSG00000079691/ENSG00000123405/ENSG00000197321/ENSG00000071127/ENSG00000067798/ENSG00000100092/ENSG00000160460/ENSG00000170759/ENSG00000116675/ENSG00000166963/ENSG00000121879/ENSG00000140443/ENSG00000062716/ENSG00000163431/ENSG00000125868/ENSG00000101460/ENSG00000088325/ENSG00000130479/ENSG00000132612/ENSG00000133816/ENSG00000133789",27
"GO:0030038","GO:0030038","contractile actin filament bundle assembly","16/957","121/21288",0.132231404958678,2.9414233529366,4.64640549604337,0.000104777484067907,0.00444555896688121,0.00354597817843854,"ENSG00000134318/ENSG00000170989/ENSG00000112658/ENSG00000079691/ENSG00000159840/ENSG00000145675/ENSG00000095637/ENSG00000073712/ENSG00000102760/ENSG00000103647/ENSG00000067900/ENSG00000165533/ENSG00000148468/ENSG00000198793/ENSG00000184009/ENSG00000186575",16
"GO:0043149","GO:0043149","stress fiber assembly","16/957","121/21288",0.132231404958678,2.9414233529366,4.64640549604337,0.000104777484067907,0.00444555896688121,0.00354597817843854,"ENSG00000134318/ENSG00000170989/ENSG00000112658/ENSG00000079691/ENSG00000159840/ENSG00000145675/ENSG00000095637/ENSG00000073712/ENSG00000102760/ENSG00000103647/ENSG00000067900/ENSG00000165533/ENSG00000148468/ENSG00000198793/ENSG00000184009/ENSG00000186575",16
"GO:0072073","GO:0072073","kidney epithelium development","19/957","160/21288",0.11875,2.64153605015674,4.5218385376269,0.00010816804394823,0.00455327844840344,0.00363190009145693,"ENSG00000163884/ENSG00000128342/ENSG00000182197/ENSG00000136997/ENSG00000170365/ENSG00000168621/ENSG00000205213/ENSG00000125430/ENSG00000166341/ENSG00000179222/ENSG00000115884/ENSG00000112715/ENSG00000104313/ENSG00000106571/ENSG00000148400/ENSG00000101384/ENSG00000164619/ENSG00000121691/ENSG00000135414",19
"GO:0010975","GO:0010975","regulation of neuron projection development","41/957","491/21288",0.0835030549898167,1.85748488466376,4.17062077449836,0.000111165317552035,0.00463964831438797,0.00370079258896679,"ENSG00000163110/ENSG00000143320/ENSG00000108830/ENSG00000003402/ENSG00000116132/ENSG00000107562/ENSG00000165802/ENSG00000112658/ENSG00000164050/ENSG00000154310/ENSG00000049759/ENSG00000169855/ENSG00000105711/ENSG00000184304/ENSG00000075213/ENSG00000137872/ENSG00000144724/ENSG00000083290/ENSG00000135679/ENSG00000114745/ENSG00000158301/ENSG00000113657/ENSG00000171617/ENSG00000183049/ENSG00000061337/ENSG00000078699/ENSG00000182580/ENSG00000170921/ENSG00000044090/ENSG00000112715/ENSG00000140443/ENSG00000074660/ENSG00000107104/ENSG00000099365/ENSG00000125676/ENSG00000133216/ENSG00000143322/ENSG00000138311/ENSG00000012171/ENSG00000171862/ENSG00000106462",41
"GO:0071560","GO:0071560","cellular response to transforming growth factor beta stimulus","30/957","318/21288",0.0943396226415094,2.09853906665878,4.28216778196283,0.0001119555990565,0.00463964831438797,0.00370079258896679,"ENSG00000108821/ENSG00000163513/ENSG00000164105/ENSG00000102804/ENSG00000003402/ENSG00000137801/ENSG00000130513/ENSG00000049323/ENSG00000168542/ENSG00000113580/ENSG00000159840/ENSG00000164442/ENSG00000128045/ENSG00000170365/ENSG00000168610/ENSG00000242265/ENSG00000168556/ENSG00000092969/ENSG00000147883/ENSG00000073712/ENSG00000198369/ENSG00000166484/ENSG00000139567/ENSG00000125965/ENSG00000140682/ENSG00000140443/ENSG00000134871/ENSG00000152518/ENSG00000096384/ENSG00000064393",30
"GO:0031032","GO:0031032","actomyosin structure organization","24/957","230/21288",0.104347826086957,2.32116668938258,4.37065776577515,0.000115693361599109,0.00474065591596369,0.00378136080405791,"ENSG00000003402/ENSG00000134318/ENSG00000170989/ENSG00000112658/ENSG00000079691/ENSG00000159840/ENSG00000171877/ENSG00000184304/ENSG00000145675/ENSG00000095637/ENSG00000159023/ENSG00000071127/ENSG00000073712/ENSG00000064666/ENSG00000102760/ENSG00000103647/ENSG00000067900/ENSG00000165533/ENSG00000148468/ENSG00000163431/ENSG00000198793/ENSG00000184009/ENSG00000186575/ENSG00000132612",24
"GO:0016055","GO:0016055","Wnt signaling pathway","41/957","492/21288",0.0833333333333333,1.85370950888192,4.1565843158862,0.000116166465580105,0.00474065591596369,0.00378136080405791,"ENSG00000108821/ENSG00000077684/ENSG00000163884/ENSG00000112837/ENSG00000124766/ENSG00000177283/ENSG00000118689/ENSG00000150907/ENSG00000132356/ENSG00000019995/ENSG00000169750/ENSG00000182197/ENSG00000140807/ENSG00000109625/ENSG00000175197/ENSG00000146122/ENSG00000163251/ENSG00000116962/ENSG00000154310/ENSG00000093167/ENSG00000114019/ENSG00000100592/ENSG00000205213/ENSG00000073712/ENSG00000169218/ENSG00000167191/ENSG00000162407/ENSG00000168646/ENSG00000115884/ENSG00000140682/ENSG00000107104/ENSG00000106571/ENSG00000168214/ENSG00000133794/ENSG00000158813/ENSG00000198728/ENSG00000130529/ENSG00000148400/ENSG00000121210/ENSG00000171862/ENSG00000116128",41
"GO:0008064","GO:0008064","regulation of actin polymerization or depolymerization","19/957","161/21288",0.118012422360248,2.62512899394459,4.49071702178738,0.000117578889119955,0.00476194500935816,0.00379834194437748,"ENSG00000162704/ENSG00000179820/ENSG00000107562/ENSG00000141298/ENSG00000146122/ENSG00000079691/ENSG00000197872/ENSG00000171132/ENSG00000197321/ENSG00000071127/ENSG00000100092/ENSG00000160460/ENSG00000163171/ENSG00000121879/ENSG00000107104/ENSG00000163431/ENSG00000125868/ENSG00000198793/ENSG00000133789",19
"GO:0001823","GO:0001823","mesonephros development","15/957","110/21288",0.136363636363636,3.03334283271587,4.63872160178358,0.000120183566260581,0.00483083718217342,0.00385329344615444,"ENSG00000109906/ENSG00000136997/ENSG00000170365/ENSG00000168621/ENSG00000205213/ENSG00000125430/ENSG00000166341/ENSG00000179222/ENSG00000115884/ENSG00000112715/ENSG00000104313/ENSG00000106571/ENSG00000164619/ENSG00000121691/ENSG00000135414",15
"GO:0042698","GO:0042698","ovulation cycle","12/957","75/21288",0.16,3.55912225705329,4.81675379754684,0.000121618930472769,0.00485205076348824,0.0038702143546362,"ENSG00000118689/ENSG00000154734/ENSG00000163661/ENSG00000092969/ENSG00000225697/ENSG00000164305/ENSG00000173757/ENSG00000123610/ENSG00000140443/ENSG00000174697/ENSG00000132646/ENSG00000148400",12
"GO:0003176","GO:0003176","aortic valve development","9/957","44/21288",0.204545454545455,4.55001424907381,5.11413416147728,0.000123695785556424,0.00489835310803441,0.00390714719133782,"ENSG00000163513/ENSG00000134318/ENSG00000169855/ENSG00000168646/ENSG00000067900/ENSG00000154736/ENSG00000168214/ENSG00000148400/ENSG00000101384",9
"GO:0198738","GO:0198738","cell-cell signaling by wnt","41/957","494/21288",0.0829959514170041,1.84620461208483,4.12860820642121,0.000126784401410138,0.00497256983707811,0.0039663457991225,"ENSG00000108821/ENSG00000077684/ENSG00000163884/ENSG00000112837/ENSG00000124766/ENSG00000177283/ENSG00000118689/ENSG00000150907/ENSG00000132356/ENSG00000019995/ENSG00000169750/ENSG00000182197/ENSG00000140807/ENSG00000109625/ENSG00000175197/ENSG00000146122/ENSG00000163251/ENSG00000116962/ENSG00000154310/ENSG00000093167/ENSG00000114019/ENSG00000100592/ENSG00000205213/ENSG00000073712/ENSG00000169218/ENSG00000167191/ENSG00000162407/ENSG00000168646/ENSG00000115884/ENSG00000140682/ENSG00000107104/ENSG00000106571/ENSG00000168214/ENSG00000133794/ENSG00000158813/ENSG00000198728/ENSG00000130529/ENSG00000148400/ENSG00000121210/ENSG00000171862/ENSG00000116128",41
"GO:0043588","GO:0043588","skin development","32/957","351/21288",0.0911680911680912,2.02798989005886,4.21326721587407,0.000127430240867883,0.00497256983707811,0.0039663457991225,"ENSG00000108821/ENSG00000116285/ENSG00000179593/ENSG00000169744/ENSG00000003402/ENSG00000182197/ENSG00000124151/ENSG00000134318/ENSG00000087116/ENSG00000112658/ENSG00000168542/ENSG00000165272/ENSG00000074047/ENSG00000205213/ENSG00000092969/ENSG00000134363/ENSG00000126705/ENSG00000164305/ENSG00000169504/ENSG00000066322/ENSG00000067900/ENSG00000164171/ENSG00000124762/ENSG00000107882/ENSG00000168214/ENSG00000158813/ENSG00000198728/ENSG00000129116/ENSG00000148400/ENSG00000101384/ENSG00000106462/ENSG00000130635",32
"GO:0006536","GO:0006536","glutamate metabolic process","8/957","35/21288",0.228571428571429,5.08446036721899,5.24677470568459,0.000129020833703468,0.00498289827261021,0.0039745842247709,"ENSG00000135821/ENSG00000115419/ENSG00000100033/ENSG00000023909/ENSG00000136877/ENSG00000133943/ENSG00000159423/ENSG00000147576",8
